,sub,cj,rt,cor,rtcj,average_P3_amplitude,difficulty,condition,frontal_P3_amplitude
0,4,6,2.5494688,1,1954,-9.789070640439194e-06,hard,easy,-6.8605393467319745e-06
1,4,6,1.919169,1,1002,6.168941165546446e-06,medium,easy,-7.906768322208363e-06
2,4,6,1.5453749,1,664,-6.3522584402009155e-06,easy,easy,-1.201113476284547e-05
3,4,4,3.466941,1,2293,1.0445525106782144e-05,medium,easy,-4.31305395372992e-06
4,4,1,6.0693229,0,906,2.171673690826958e-06,hard,easy,-2.7017581002617588e-05
5,4,6,3.4420592,0,1360,-1.6829585034480842e-06,hard,easy,1.0360829021843667e-05
6,4,2,3.953951,1,3806,7.222659368249139e-07,hard,easy,1.0466720856460342e-05
7,4,6,1.6906892,1,550,-4.3442899328497845e-06,easy,easy,1.9374032990139718e-05
8,4,6,2.3623434,1,436,2.134573521153766e-06,hard,easy,-8.643742136052571e-06
9,4,6,1.8943633,1,538,-2.0057669179989768e-06,easy,easy,-1.2707528594750033e-05
10,4,5,2.9764952,1,929,-1.5555522258559542e-05,easy,easy,2.379657963902448e-05
11,4,6,1.2314983,1,481,8.258777657412637e-06,hard,easy,-3.3356601417047685e-06
12,4,5,4.117568,0,380,-5.97969419713861e-06,medium,easy,2.6845958303324765e-06
13,4,5,1.8995847,1,580,-5.848815758831163e-07,medium,easy,1.4311887812982994e-06
14,4,5,2.2794575,1,618,-1.3959978131459613e-05,medium,easy,1.6758805243653364e-05
15,4,5,0.8637598,1,417,-1.2692610329166956e-06,hard,easy,-1.8880481685145518e-06
16,4,5,2.5112943,0,400,7.4221996734113165e-06,medium,easy,-4.5868212210964835e-06
17,4,5,0.8898446,1,407,1.8321205948651245e-06,easy,easy,-5.799209415912089e-06
18,4,6,1.572948,1,347,7.070990007076826e-06,medium,easy,-6.989587043147329e-06
19,4,6,1.7164865,1,347,-7.477968707456477e-06,easy,easy,1.6214986967865414e-05
20,4,6,0.8834807,1,461,4.4688934409550225e-06,easy,easy,-3.07351581220663e-06
21,4,6,1.6847726,1,731,9.066440158143256e-06,hard,easy,-9.398292149090275e-06
22,4,5,2.3997239,1,449,-9.239418138270742e-06,hard,easy,3.0911832826048085e-06
23,4,6,1.1652726,1,451,8.023540289319683e-06,hard,easy,-1.0109215112430216e-05
24,4,5,1.9456671,0,328,-2.9806728804235393e-06,hard,easy,1.1580964512503715e-05
25,4,5,1.9521888,1,1040,5.630116939365341e-06,easy,easy,-2.246303525714193e-05
26,4,5,0.8082923,1,585,-4.894279880274818e-06,easy,easy,6.526544833046053e-06
27,4,5,0.9283682,1,416,7.360012165902607e-06,medium,easy,1.7556804502219535e-06
28,4,5,0.9980588,1,395,-8.325399241846784e-07,medium,easy,-1.6432384052067175e-05
29,4,5,0.7693345,1,335,-5.170973695575419e-06,medium,easy,2.30936414121101e-06
30,4,5,0.8129314,1,405,-6.2820868157072154e-06,easy,easy,1.3703813065683793e-05
31,4,6,0.9271708,1,497,-4.685280693405827e-06,easy,easy,1.0976035140368877e-05
32,4,6,0.8649191,1,704,-8.05019342256895e-06,hard,easy,-1.3763648732264092e-06
33,4,6,0.7399274,1,299,7.435075946786494e-06,easy,easy,-4.947938249150512e-06
34,4,6,0.6487566,1,408,7.204522892851714e-06,easy,easy,2.2747384868779e-06
35,4,6,0.6725435,1,352,7.873361811979007e-06,medium,easy,-1.2083484402103401e-05
36,4,6,1.2505709,1,590,-2.989881404763021e-06,medium,easy,9.50984276017087e-06
37,4,4,3.4219678,0,1794,-1.5126915900060534e-05,hard,easy,1.903740353674051e-05
38,4,6,1.8868989,1,338,3.0272450619672636e-06,medium,easy,-4.663350740615392e-06
39,4,6,0.745107,1,360,3.92250912703848e-06,easy,easy,-8.806239851198253e-06
40,4,6,0.745013,1,327,-1.7491260174006374e-06,easy,easy,-8.608339267960682e-06
41,4,6,1.1364301,1,447,1.3283761942762211e-06,easy,easy,-1.5659792082921283e-05
