,sub,cj,rt,cor,rtcj,average_PE_amplitude,difficulty,condition
0,4,6,1.919169,1,1002,2.135216864770274e-06,medium,easy
1,4,6,1.5453749,1,664,-9.490718030309529e-06,easy,easy
2,4,6,1.6906892,1,550,-3.2287880984750607e-06,easy,easy
3,4,6,1.8943633,1,538,-5.084466079359116e-06,easy,easy
4,4,6,1.2314983,1,481,7.748492047159024e-06,hard,easy
5,4,5,1.8995847,1,580,1.2197913196597763e-05,medium,easy
6,4,5,0.8637598,1,417,4.597404983134312e-06,hard,easy
7,4,5,0.8898446,1,407,7.87116305229958e-07,easy,easy
8,4,6,1.572948,1,347,2.184333619356355e-05,medium,easy
9,4,6,1.7164865,1,347,-2.0471354715372287e-05,easy,easy
10,4,6,0.8834807,1,461,2.3672259284748976e-07,easy,easy
11,4,6,1.6847726,1,731,3.543001689855329e-05,hard,easy
12,4,6,1.1652726,1,451,2.073365556122675e-05,hard,easy
13,4,5,1.9456671,0,328,1.4207833264951989e-05,hard,easy
14,4,5,1.9521888,1,1040,1.1946849484069376e-05,easy,easy
15,4,5,0.8082923,1,585,-1.3288843848966072e-08,easy,easy
16,4,5,0.9283682,1,416,1.3053015446613849e-05,medium,easy
17,4,5,0.9980588,1,395,-3.1918853681564564e-07,medium,easy
18,4,5,0.7693345,1,335,6.520867433050455e-06,medium,easy
19,4,5,0.8129314,1,405,4.990539491731912e-06,easy,easy
20,4,6,0.9271708,1,497,-2.9802613097108404e-06,easy,easy
21,4,6,0.8649191,1,704,-8.71870743888817e-06,hard,easy
22,4,6,0.7399274,1,299,5.664365912583954e-07,easy,easy
23,4,6,0.6487566,1,408,-1.061319833575346e-05,easy,easy
24,4,6,0.6725435,1,352,-1.9407177946729968e-06,medium,easy
25,4,6,1.2505709,1,590,8.759567348118215e-06,medium,easy
26,4,6,1.8868989,1,338,1.4775088581243754e-07,medium,easy
27,4,6,0.745107,1,360,3.2055648510265726e-06,easy,easy
28,4,6,0.745013,1,327,4.086545122678909e-06,easy,easy
29,4,6,1.1364301,1,447,-6.138308108023225e-06,easy,easy
30,4,6,0.8172066,1,272,-2.8180289260742277e-06,easy,easy
31,4,6,0.7103418,1,331,9.007863067231342e-07,easy,easy
32,4,5,0.9362971,1,277,2.8150062647197345e-07,medium,easy
33,4,6,1.2779584,1,434,-6.456269500736313e-06,easy,easy
34,4,6,0.7124976,1,408,-1.2640116353127141e-05,easy,easy
35,4,6,1.0302081,1,297,5.013533579796427e-07,medium,easy
36,4,6,1.1644545,1,1060,-1.0288948266929821e-05,medium,easy
37,4,5,1.8763374,1,332,-1.9879058925443115e-05,easy,easy
38,4,5,1.649,1,321,3.4259091303992936e-05,medium,easy
39,4,5,1.0741166,1,382,1.0616251423267171e-05,hard,easy
40,4,6,0.8321886,1,449,5.609197331512461e-06,easy,easy
41,4,6,1.0655349,1,327,-5.549991871114121e-06,medium,easy
42,4,6,1.3546413,1,631,9.335558216607052e-08,easy,easy
43,4,6,0.7769739,1,536,-4.5883868470357365e-06,hard,easy
44,4,6,1.150693,0,386,-3.850530001281154e-06,hard,easy
45,4,6,1.4792681,1,362,-6.841206690445485e-06,medium,easy
46,4,6,0.9183432,1,890,9.295427216751499e-06,medium,easy
47,4,6,0.6565115,1,287,-7.5663487023603386e-06,easy,easy
48,4,6,0.743386,1,297,-1.615437436840176e-05,hard,easy
49,4,6,0.6166922,1,360,4.219515965115956e-06,easy,easy
50,4,6,0.7051419,1,321,3.152854528853113e-05,easy,easy
51,4,6,0.5604837,1,305,-3.404598174854978e-06,easy,easy
52,4,6,0.6077133,1,304,-1.8138819958543807e-05,medium,easy
53,4,6,0.7227757,1,255,-2.569714365671795e-06,easy,easy
54,4,6,0.70977,1,332,-1.2601435253644614e-05,easy,easy
55,4,6,0.7329029,1,277,4.0665842666777835e-06,medium,easy
56,4,6,0.7719387,1,333,5.681970554719613e-06,hard,easy
57,4,5,0.9031374,1,1273,1.5508861741053877e-06,medium,easy
58,4,6,1.1554943,1,429,-7.856931860274099e-06,medium,easy
59,4,6,1.0665316,1,792,-4.6143738419536494e-07,easy,easy
60,4,6,1.5262297,1,346,3.179919912944874e-05,hard,easy
61,4,6,1.2659929,0,286,5.341806718083088e-06,medium,easy
62,4,6,0.8913728,1,357,1.3257456715406953e-06,medium,easy
63,4,5,1.7504031,1,427,3.3222363973429746e-05,medium,easy
64,4,6,0.770293,1,542,-5.868167203017039e-06,easy,easy
65,4,6,0.7275368,1,330,-1.1958012499206613e-07,medium,easy
66,4,6,0.7401388,1,333,-1.3243741692033257e-07,easy,easy
67,4,6,0.7913485,1,475,-6.351283684950431e-06,hard,easy
68,4,5,0.7883158,0,620,-6.706707245889527e-06,hard,easy
69,4,5,1.6277318,1,1750,-7.1361920375899985e-06,medium,easy
70,4,6,0.8157444,1,386,-3.5156038216490102e-06,easy,easy
71,4,6,0.9943046,1,350,3.6705397854233497e-06,easy,easy
72,4,6,0.6811043,1,312,3.929432907305689e-06,easy,easy
73,4,6,0.6181647,1,470,-1.528348712196999e-05,easy,easy
74,4,6,1.1616312,0,264,2.8038495599978413e-06,hard,easy
75,4,6,0.8831739,0,349,1.46846397765389e-05,hard,easy
76,4,6,0.8124924,1,338,7.595922913549754e-06,easy,easy
77,4,4,1.2245225,0,919,-7.35714095603319e-06,hard,easy
78,4,4,1.1302805,1,408,3.6773349847755275e-06,hard,easy
79,4,3,1.7732785,1,612,-2.989537441149306e-06,hard,easy
80,4,5,1.5846564,1,368,1.0276062996136793e-05,medium,easy
81,4,5,1.747022,1,765,-6.999793000236849e-06,hard,easy
82,4,5,1.296568,1,591,9.51376544265404e-06,medium,easy
83,4,5,1.3085265,1,421,1.9702525155281998e-05,easy,easy
84,4,5,1.1262686,0,570,1.0228887194599093e-05,hard,easy
85,4,5,0.8102222,1,279,-1.8014892491940843e-05,medium,easy
86,4,5,0.8506266,1,252,1.2169175915866433e-05,hard,easy
87,4,5,0.8125036,1,277,2.115264169496747e-05,easy,easy
88,4,4,0.9007216,1,1001,-1.846011365655374e-05,hard,easy
89,4,4,1.4795388,1,649,2.7914356021647565e-05,hard,easy
90,4,4,0.9317262,1,685,9.431207070814656e-06,easy,easy
91,4,4,1.3099047,1,564,4.791005208447157e-06,hard,easy
92,4,4,0.8319953,1,480,-9.212468788967092e-06,easy,easy
93,4,4,0.8128524,1,387,-2.6502908495252144e-08,easy,easy
94,4,4,1.1603667,1,280,9.781769764577387e-06,easy,easy
95,4,4,0.8837434,1,349,1.613425000957474e-05,hard,easy
96,4,4,1.564939,0,243,-1.2601024787509412e-06,medium,easy
97,4,4,1.6702407,1,378,-2.265827945207154e-05,medium,easy
98,4,4,0.8697121,1,604,5.446992043828481e-06,easy,easy
99,4,4,0.7774685,1,537,-1.5069404943040146e-06,easy,easy
100,4,4,1.660845,1,356,1.2132480752929875e-05,medium,easy
101,4,5,0.7915703,1,570,1.5391081443078778e-05,medium,easy
102,4,5,0.660841,1,363,-9.799293985302157e-06,easy,easy
103,4,5,0.6065287,1,302,1.4445879333007179e-05,medium,easy
104,4,4,1.3920266,0,381,-8.845375694351284e-06,medium,easy
105,4,5,1.1462488,1,324,-1.4584146788903725e-05,medium,easy
106,4,5,1.0233959,1,273,1.9838963987206708e-05,medium,easy
107,4,5,0.6859159,1,445,2.457421231527866e-05,hard,easy
108,4,5,1.031344,1,341,-1.2708573833554681e-05,medium,easy
109,4,5,1.4356784,1,321,-2.558501113963842e-05,hard,easy
110,4,5,0.8945081,1,851,3.419230759054904e-05,medium,easy
111,4,5,0.6963931,1,457,7.469974067029619e-07,easy,easy
112,4,5,0.7376234,1,300,-1.1174262518024714e-05,easy,easy
113,4,5,0.8718065,1,432,1.0606271000039368e-05,easy,easy
114,4,5,1.0128816,1,344,9.05738118989482e-06,easy,easy
115,4,5,1.0995669,1,323,-2.915447857756596e-06,medium,easy
116,4,5,0.8050547,1,249,3.416564829946025e-07,hard,easy
117,4,6,1.0511438,1,614,1.2857737400195117e-05,medium,easy
118,4,5,1.0304946,1,249,-6.284924705445134e-06,hard,easy
119,4,6,1.0130522,1,601,1.47621541963897e-05,easy,easy
120,4,3,0.7198001,1,927,4.159263543939194e-06,easy,hard
121,4,5,1.1531542,1,719,-4.71354671873833e-06,medium,hard
122,4,5,1.0400393,1,459,5.393418500771582e-06,easy,hard
